prop_id,prop_type,province,city,location,bedrooms,bathrooms,area,purpose,date_added,price
193,House,Sindh,Karachi,"Saadi Road, Karachi, Sindh",2,2,94 Sq. Yd.,For Sale,6/28/2023,PKR64 Lakh
194,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,4,100 Sq. Yd.,For Sale,6/28/2023,PKR3.85 Crore
195,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,100 Sq. Yd.,For Sale,6/28/2023,PKR4.1 Crore
196,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,6/28/2023,PKR12.5 Crore
197,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,125 Sq. Yd.,For Sale,6/28/2023,PKR1.4 Crore
198,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",-,3,200 Sq. Yd.,For Sale,6/30/2023,PKR1.75 Crore
199,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,122 Sq. Yd.,For Sale,6/30/2023,PKR70 Lakh
200,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,6/30/2023,PKR1.5 Crore
201,Flat,Sindh,Karachi,"Gadap Town, Karachi, Sindh",2,2,67 Sq. Yd.,For Sale,7/1/2023,PKR55 Lakh
202,Flat,Sindh,Karachi,"Jamshed Road, Karachi, Sindh",4,4,244 Sq. Yd.,For Sale,7/1/2023,PKR4.2 Crore
203,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,4,350 Sq. Yd.,For Sale,6/29/2023,PKR2.2 Crore
204,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,6/29/2023,PKR1.7 Crore
205,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,"1,000 Sq. Yd.",For Sale,6/29/2023,PKR24 Crore
206,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,500 Sq. Yd.,For Sale,6/29/2023,PKR9.25 Crore
207,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,250 Sq. Yd.,For Sale,6/29/2023,PKR3 Crore
208,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,122 Sq. Yd.,For Sale,6/29/2023,PKR55 Lakh
209,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",2,2,100 Sq. Yd.,For Sale,6/29/2023,PKR65 Lakh
210,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,6/29/2023,PKR1.32 Crore
211,Upper Portion,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",3,3,233 Sq. Yd.,For Sale,6/29/2023,PKR1.9 Crore
212,Lower Portion,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",2,2,95 Sq. Yd.,For Sale,6/29/2023,PKR93 Lakh
213,House,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",-,6,500 Sq. Yd.,For Sale,6/29/2023,PKR14 Crore
214,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,6/28/2023,PKR1.75 Crore
215,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,6/28/2023,PKR1.6 Crore
216,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,6/28/2023,PKR4.5 Crore
217,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,6/28/2023,PKR2.25 Crore
218,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,6/28/2023,PKR1.45 Crore
219,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,122 Sq. Yd.,For Sale,6/28/2023,PKR80 Lakh
220,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,6/28/2023,PKR75 Lakh
221,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,6/28/2023,PKR1.45 Crore
222,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,7/1/2023,PKR4.7 Crore
223,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,7/1/2023,PKR1.42 Crore
224,Flat,Sindh,Karachi,"Airport, Karachi, Sindh",4,3,133 Sq. Yd.,For Sale,7/1/2023,PKR1.75 Crore
225,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,122 Sq. Yd.,For Sale,7/1/2023,PKR60 Lakh
226,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",4,3,194 Sq. Yd.,For Sale,7/1/2023,PKR2 Crore
227,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,6/29/2023,PKR2.7 Crore
228,House,Sindh,Karachi,"Scheme 33, Karachi, Sindh",5,4,120 Sq. Yd.,For Sale,6/30/2023,PKR3 Crore
229,House,Sindh,Karachi,"Scheme 33, Karachi, Sindh",5,4,120 Sq. Yd.,For Sale,6/30/2023,PKR3.2 Crore
230,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,404 Sq. Yd.,For Sale,6/30/2023,PKR9 Crore
231,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,6/29/2023,PKR1.43 Crore
232,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",10,10,500 Sq. Yd.,For Sale,6/29/2023,PKR11.85 Crore
233,Upper Portion,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",3,3,180 Sq. Yd.,For Sale,6/29/2023,PKR1.4 Crore
234,Upper Portion,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,140 Sq. Yd.,For Sale,6/29/2023,PKR1.12 Crore
235,House,Sindh,Karachi,"North Karachi, Karachi, Sindh",6,6,240 Sq. Yd.,For Sale,6/29/2023,PKR2.8 Crore
236,Upper Portion,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,6/29/2023,PKR1.7 Crore
237,Upper Portion,Sindh,Karachi,"Nazimabad, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,6/29/2023,PKR65 Lakh
238,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,6/28/2023,PKR1.75 Crore
239,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,6/28/2023,PKR2.3 Crore
240,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,6/28/2023,PKR1.45 Crore
241,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,6/28/2023,PKR1.7 Crore
242,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,6/28/2023,PKR2.15 Crore
243,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",6,6,400 Sq. Yd.,For Sale,6/28/2023,PKR6.85 Crore
244,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",6,6,240 Sq. Yd.,For Sale,6/28/2023,PKR5.65 Crore
245,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",2,2,128 Sq. Yd.,For Sale,6/28/2023,PKR1.65 Crore
246,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,5,670 Sq. Yd.,For Sale,7/1/2023,PKR13.5 Crore
247,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",6,5,272 Sq. Yd.,For Sale,7/1/2023,PKR3.55 Crore
248,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,6/27/2023,PKR1.5 Crore
249,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,7/2/2023,PKR1.5 Crore
250,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,7/2/2023,PKR4.3 Crore
251,Lower Portion,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,240 Sq. Yd.,For Sale,6/30/2023,PKR2.5 Crore
252,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",7,6,500 Sq. Yd.,For Sale,6/30/2023,PKR12 Crore
253,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",6,5,400 Sq. Yd.,For Sale,6/30/2023,PKR7 Crore
254,House,Sindh,Karachi,"Karachi Motorway, Karachi, Sindh",3,3,120 Sq. Yd.,For Sale,6/30/2023,PKR90 Lakh
255,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,4,125 Sq. Yd.,For Sale,6/30/2023,PKR1.48 Crore
256,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",5,4,250 Sq. Yd.,For Sale,6/29/2023,PKR6 Crore
257,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,3,250 Sq. Yd.,For Sale,6/29/2023,PKR1.8 Crore
258,Upper Portion,Sindh,Karachi,"Nazimabad, Karachi, Sindh",-,-,108 Sq. Yd.,For Sale,6/29/2023,PKR85 Lakh
259,Upper Portion,Sindh,Karachi,"Nazimabad, Karachi, Sindh",-,-,108 Sq. Yd.,For Sale,6/29/2023,PKR82 Lakh
260,Upper Portion,Sindh,Karachi,"Nazimabad, Karachi, Sindh",-,-,94 Sq. Yd.,For Sale,6/29/2023,PKR55 Lakh
261,Upper Portion,Sindh,Karachi,"Nazimabad, Karachi, Sindh",4,4,200 Sq. Yd.,For Sale,6/29/2023,PKR1.05 Crore
262,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",2,2,89 Sq. Yd.,For Sale,6/29/2023,PKR65 Lakh
263,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",5,5,240 Sq. Yd.,For Sale,6/28/2023,PKR4.6 Crore
264,House,Sindh,Karachi,"Scheme 33, Karachi, Sindh",6,6,240 Sq. Yd.,For Sale,6/28/2023,PKR4.55 Crore
265,House,Sindh,Karachi,"Scheme 33, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,6/28/2023,PKR2.5 Crore
266,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",4,4,209 Sq. Yd.,For Sale,6/29/2023,PKR2.6 Crore
267,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,100 Sq. Yd.,For Sale,6/27/2023,PKR4.3 Crore
268,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,6/27/2023,PKR4.4 Crore
269,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",-,-,120 Sq. Yd.,For Sale,6/27/2023,PKR4.25 Crore
270,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,6/27/2023,PKR1.75 Crore
271,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,4,125 Sq. Yd.,For Sale,7/2/2023,PKR1.5 Crore
272,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,306 Sq. Yd.,For Sale,7/2/2023,PKR3.8 Crore
273,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",-,9,"1,000 Sq. Yd.",For Sale,7/2/2023,PKR11 Crore
274,Flat,Sindh,Karachi,"Jinnah Avenue, Karachi, Sindh",4,3,233 Sq. Yd.,For Sale,7/2/2023,PKR3.4 Crore
275,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,4,350 Sq. Yd.,For Sale,6/30/2023,PKR2 Crore
276,Flat,Sindh,Karachi,"Shaheed Millat Road, Karachi, Sindh",3,3,158 Sq. Yd.,For Sale,6/30/2023,PKR2.7 Crore
277,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,4,100 Sq. Yd.,For Sale,6/30/2023,PKR4 Crore
278,House,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",-,7,400 Sq. Yd.,For Sale,6/30/2023,PKR5.5 Crore
279,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,79 Sq. Yd.,For Sale,6/27/2023,PKR71.23 Lakh
280,Lower Portion,Sindh,Karachi,"Nazimabad, Karachi, Sindh",-,-,150 Sq. Yd.,For Sale,6/29/2023,PKR1.4 Crore
281,Upper Portion,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",3,3,160 Sq. Yd.,For Sale,6/29/2023,PKR1.05 Crore
282,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",-,-,83 Sq. Yd.,For Sale,6/29/2023,PKR45 Lakh
283,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",6,9,240 Sq. Yd.,For Sale,6/29/2023,PKR6.25 Crore
284,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",6,7,450 Sq. Yd.,For Sale,6/29/2023,PKR10.5 Crore
285,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,100 Sq. Yd.,For Sale,6/27/2023,PKR4.4 Crore
286,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",3,3,198 Sq. Yd.,For Sale,6/29/2023,PKR2.19 Crore
287,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",3,3,198 Sq. Yd.,For Sale,6/29/2023,PKR2.19 Crore
288,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",2,2,139 Sq. Yd.,For Sale,6/29/2023,PKR1.45 Crore
289,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",2,2,139 Sq. Yd.,For Sale,6/29/2023,PKR1.62 Crore
290,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",2,2,139 Sq. Yd.,For Sale,6/29/2023,PKR1.62 Crore
291,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",2,2,139 Sq. Yd.,For Sale,6/29/2023,PKR1.6 Crore
292,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",2,2,139 Sq. Yd.,For Sale,6/29/2023,PKR1.45 Crore
293,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,2,244 Sq. Yd.,For Sale,7/2/2023,PKR5.2 Crore
294,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,1,125 Sq. Yd.,For Sale,7/2/2023,PKR3.5 Crore
295,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,2,216 Sq. Yd.,For Sale,7/2/2023,PKR7.95 Crore
296,House,Sindh,Karachi,"Clifton, Karachi, Sindh",6,6,520 Sq. Yd.,For Sale,7/2/2023,PKR13.75 Crore
297,House,Sindh,Karachi,"Zamzama, Karachi, Sindh",6,6,520 Sq. Yd.,For Sale,7/2/2023,PKR13.75 Crore
298,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",2,2,122 Sq. Yd.,For Sale,6/30/2023,PKR80 Lakh
299,Flat,Sindh,Karachi,"Chapal Courtyard, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,6/30/2023,PKR1.1 Crore
300,Flat,Sindh,Karachi,"Clifton, Karachi, Sindh",4,3,256 Sq. Yd.,For Sale,6/30/2023,PKR6 Crore
301,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,6/27/2023,PKR2.4 Crore
302,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,6/30/2023,PKR10 Crore
303,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,6/29/2023,PKR1.75 Crore
304,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,125 Sq. Yd.,For Sale,6/29/2023,PKR1.45 Crore
305,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",6,6,120 Sq. Yd.,For Sale,6/29/2023,PKR3.15 Crore
306,Upper Portion,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",3,3,170 Sq. Yd.,For Sale,6/29/2023,PKR1.75 Crore
307,Flat,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,6/29/2023,PKR1.75 Crore
308,Upper Portion,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",4,3,256 Sq. Yd.,For Sale,6/29/2023,PKR3.6 Crore
309,House,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",6,9,410 Sq. Yd.,For Sale,6/29/2023,PKR6 Crore
310,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",2,2,139 Sq. Yd.,For Sale,6/29/2023,PKR1.45 Crore
311,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",2,2,139 Sq. Yd.,For Sale,6/27/2023,PKR1.4 Crore
312,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",2,2,139 Sq. Yd.,For Sale,6/29/2023,PKR1.62 Crore
313,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",3,3,198 Sq. Yd.,For Sale,6/29/2023,PKR2.19 Crore
314,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",3,3,198 Sq. Yd.,For Sale,6/29/2023,PKR2.19 Crore
315,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",3,3,198 Sq. Yd.,For Sale,6/29/2023,PKR2.19 Crore
316,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",5,5,160 Sq. Yd.,For Sale,6/29/2023,PKR3.1 Crore
317,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",5,5,160 Sq. Yd.,For Sale,6/29/2023,PKR3.08 Crore
318,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,"1,000 Sq. Yd.",For Sale,7/2/2023,PKR21 Crore
319,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,122 Sq. Yd.,For Sale,7/2/2023,PKR80 Lakh
320,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,125 Sq. Yd.,For Sale,7/2/2023,PKR1.45 Crore
321,Flat,Sindh,Karachi,"Gadap Town, Karachi, Sindh",3,2,134 Sq. Yd.,For Sale,7/3/2023,PKR1.25 Crore
322,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,3,125 Sq. Yd.,For Sale,7/3/2023,PKR1.75 Crore
323,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,150 Sq. Yd.,For Sale,6/30/2023,PKR5 Crore
324,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",7,5,500 Sq. Yd.,For Sale,6/30/2023,PKR17 Crore
325,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,350 Sq. Yd.,For Sale,6/30/2023,PKR2.2 Crore
326,House,Sindh,Karachi,"Federal B Area, Karachi, Sindh",6,6,160 Sq. Yd.,For Sale,6/30/2023,PKR3.75 Crore
327,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,2,122 Sq. Yd.,For Sale,6/29/2023,PKR80 Lakh
328,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",6,5,272 Sq. Yd.,For Sale,6/29/2023,PKR3.65 Crore
329,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",-,-,"1,000 Sq. Yd.",For Sale,6/29/2023,PKR22 Crore
330,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,4,300 Sq. Yd.,For Sale,6/29/2023,PKR6.75 Crore
331,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,256 Sq. Yd.,For Sale,6/29/2023,PKR4 Crore
332,House,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",5,5,200 Sq. Yd.,For Sale,6/29/2023,PKR3.75 Crore
333,House,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",4,4,280 Sq. Yd.,For Sale,6/29/2023,PKR4.25 Crore
334,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,6/29/2023,PKR2.58 Crore
335,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,6/29/2023,PKR2.62 Crore
336,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,6/29/2023,PKR2.65 Crore
337,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,6/29/2023,PKR2.65 Crore
338,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,6/29/2023,PKR2.62 Crore
339,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,6/29/2023,PKR2.6 Crore
340,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,6/29/2023,PKR2.58 Crore
341,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,6/29/2023,PKR2.55 Crore
342,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,4,125 Sq. Yd.,For Sale,7/3/2023,PKR1.72 Crore
343,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,125 Sq. Yd.,For Sale,7/3/2023,PKR1.7 Crore
344,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,125 Sq. Yd.,For Sale,7/3/2023,PKR1.8 Crore
345,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,3,125 Sq. Yd.,For Sale,7/3/2023,PKR1.63 Crore
346,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,311 Sq. Yd.,For Sale,7/3/2023,PKR6.65 Crore
347,Upper Portion,Sindh,Karachi,"Federal B Area, Karachi, Sindh",3,3,120 Sq. Yd.,For Sale,6/30/2023,PKR1.25 Crore
348,Flat,Sindh,Karachi,"Korangi, Karachi, Sindh",2,2,84 Sq. Yd.,For Sale,6/30/2023,PKR44 Lakh
349,Flat,Sindh,Karachi,"Korangi, Karachi, Sindh",2,2,45 Sq. Yd.,For Sale,6/30/2023,PKR29 Lakh
350,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,6/30/2023,PKR1.45 Crore
351,Flat,Sindh,Karachi,"Korangi, Karachi, Sindh",2,2,50 Sq. Yd.,For Sale,6/30/2023,PKR26.5 Lakh
352,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,2,122 Sq. Yd.,For Sale,6/29/2023,PKR84 Lakh
353,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,3,125 Sq. Yd.,For Sale,6/29/2023,PKR1.59 Crore
354,Flat,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",-,-,122 Sq. Yd.,For Sale,6/29/2023,PKR65 Lakh
355,Flat,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",-,-,122 Sq. Yd.,For Sale,6/29/2023,PKR72 Lakh
356,Flat,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",-,-,111 Sq. Yd.,For Sale,6/29/2023,PKR56 Lakh
357,Flat,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",3,3,133 Sq. Yd.,For Sale,6/29/2023,PKR72 Lakh
358,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",2,2,120 Sq. Yd.,For Sale,6/29/2023,PKR2.12 Crore
359,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",5,5,160 Sq. Yd.,For Sale,6/29/2023,PKR3 Crore
360,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",5,5,160 Sq. Yd.,For Sale,6/29/2023,PKR3.05 Crore
361,Flat,Sindh,Karachi,"Gadap Town, Karachi, Sindh",5,5,400 Sq. Yd.,For Sale,6/27/2023,PKR5.25 Crore
362,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",4,4,133 Sq. Yd.,For Sale,6/29/2023,PKR1.28 Crore
363,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",3,3,89 Sq. Yd.,For Sale,6/29/2023,PKR78 Lakh
364,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",4,4,133 Sq. Yd.,For Sale,6/29/2023,PKR1.28 Crore
365,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",3,3,89 Sq. Yd.,For Sale,6/29/2023,PKR78 Lakh
366,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",2,2,78 Sq. Yd.,For Sale,6/29/2023,PKR73 Lakh
367,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,100 Sq. Yd.,For Sale,7/3/2023,PKR4 Crore
368,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,182 Sq. Yd.,For Sale,7/3/2023,PKR5.25 Crore
369,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,233 Sq. Yd.,For Sale,7/3/2023,PKR5 Crore
370,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,7/3/2023,PKR12.5 Crore
371,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,5,300 Sq. Yd.,For Sale,7/3/2023,PKR11.5 Crore
372,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,178 Sq. Yd.,For Sale,6/30/2023,PKR1 Crore
373,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,6/30/2023,PKR2 Crore
374,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,3,200 Sq. Yd.,For Sale,6/30/2023,PKR1.69 Crore
375,Flat,Sindh,Karachi,"Malir, Karachi, Sindh",2,2,133 Sq. Yd.,For Sale,6/30/2023,PKR98 Lakh
376,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",2,2,120 Sq. Yd.,For Sale,6/30/2023,PKR2.18 Crore
377,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,45 Sq. Yd.,For Sale,6/29/2023,PKR35.74 Lakh
378,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,6/29/2023,PKR20 Crore
379,House,Sindh,Karachi,"Gadap Town, Karachi, Sindh",8,7,600 Sq. Yd.,For Sale,6/29/2023,PKR7.1 Crore
380,Flat,Sindh,Karachi,"North Karachi, Karachi, Sindh",3,3,150 Sq. Yd.,For Sale,6/29/2023,PKR1.2 Crore
381,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",2,2,117 Sq. Yd.,For Sale,6/29/2023,PKR1.2 Crore
382,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",2,2,83 Sq. Yd.,For Sale,6/29/2023,PKR80 Lakh
